Unique Id,Name,Total households_2014-18,Total persons_2014-18,Households with children_ %_2000,Households with children_ %_2014-18,Female-headed households w/kids_ %_2000,Female-headed households w/kids_ %_2014-18,Children_ %_2014-18,Working age population_ %_2014-18,Seniors_ %_2014-18,Education less than high school_ %_2000,Education less than high school_ %_2014-18,Education=high school_ %_2000,Education=high school_ %_2014-18,Education=some college_ %_2000,Education=some college_ %_2014-18,Education=associates degree_ %_2000,Education=associates degree_ %_2014-18,Education=college or higher_ %_2000,Education=college or higher_ %_2014-18,English spoken at home_ %_2000,English spoken at home_ %_2014-18,Spanish spoken at home_ %_2000,Spanish spoken at home_ %_2014-18,Asian language spoken at home_ %_2000,Asian language spoken at home_ %_2014-18,Other language spoken at home_ %_2000,Other language spoken at home_ %_2014-18,Limited English household_ %_2014-18,White_ %_2000,White_ %_2014-18,African American_ %_2000,African American_ %_2014-18,Asian_ %_2000,Asian_ %_2014-18,American Indian_ %_2000,American Indian_ %_2014-18,Other or multiple race_ %_2000,Other or multiple race_ %_2014-18,Hispanic or Latino_ %_2000,Hispanic or Latino_ %_2014-18,Noncitizens_ %_2014-18,Workers driving/carpooling to work_ %_2000,Workers driving/carpooling to work_ %_2014-18,Workers using public transportation_ %_2000,Workers using public transportation_ %_2014-18,Workers walking or other non-vehicle_ %_2000,Workers walking or other non-vehicle_ %_2014-18,Percent of population living in urban areas_2010,Crowded housing units_ %_2014-18,Poverty rate (all persons)_ %_2000,Poverty rate (all persons)_ %_2014-18,Poverty rate (children)_ %_2000,Poverty rate (children)_ %_2014-18,Median household income_2000,Median household income_2014-18,Persons below 185% poverty_ %_2014-18,Ratio of 95th percentile to median income_2014-18,Gini Index Of Income Inequality_2014-18,Households renting home_ %_2000,Households renting home_ %_2014-18,Median rent_2000,Median rent_2014-18,Renters paying >30% income_ %_2000,Renters paying >30% income_ %_2014-18,Households without vehicle_ %_2000,Households without vehicle_ %_2014-18,Disability_ %_2014-18,Uninsured_ %_2014-18
stfid,name,hh1418_est,persons1418_est,hhkids00,hhkids1418_est,fhhhkids00,fhhhkids1418_est,kids1418_est,workingage1418_est,seniors1418_est,edlesshs00,edlesshs1418_est,edhs00,edhs1418_est,edsomecol00,edsomecol1418_est,edass00,edass1418_est,edcoll00,edcoll1418_est,langeng00,langeng1418_est,langspan00,langspan1418_est,langasn00,langasn1418_est,langoth00,langoth1418_est,limitedeng1418_est,racewhite00,racewhite1418_est,raceaa00,raceaa1418_est,raceasian00,raceasian1418_est,raceamind00,raceamind1418_est,raceoth00,raceoth1418_est,hispanic00,hispanic1418_est,noncitizens1418_est,drive00,drive1418_est,pubtransp00,pubtrans1418_est,walkoth00,walkoth1418_est,pcnt_urban10,crowdedunits1418_est,pratecen00,prateacs1418_est,pratekidscen00,pratekidsacs1418_est,medinccen00,medincacs1418_est,pov185_1418_est,r95hhincper_1418_est,gini1418_est,renters00,renters1418_est,medrent00,medrent1418_est,highrent00,highrent1418_est,noveh00,noveh1418_est,disability5up1418_est,uninsured1418_est
5502145350,"Lodi city, Columbia County",1328,3053,36.8,42.2,5.7,12.9,28.8,59.8,11.4,10,3.3,36.9,22.1,21.4,20.5,11.1,17.6,20.7,36.6,94.7,100.0,4.2,0.0,0,0.0,1.1,0.0,0.0,97.9,96.4,0.1,0.3,0.2,0.9,0.3,0.0,0.5,1.6,1,0.8,0.9,61.4,95.6,0,0.0,2.9,3.3,98.7,0.0,2.7,7.0,1.9,10.9,51357,72944,15.1,2.6,0.3601,34.9,45.5,613,823,19.3,26.2,5.5,4.7,13.7,2.9
5502145375,"Lodi town, Columbia County",1416,3288,35.1,26.3,3.3,2.4,18.4,63.1,18.5,10,6.9,33.5,23.8,24,21.3,9.8,17.3,22.6,30.7,96.8,93.9,1.2,3.6,0.2,0.6,1.9,1.9,0.6,98.2,95.0,0.1,0.0,0.1,0.7,0.5,0.5,0.5,0.0,0.5,3.8,1.2,91.6,87.7,0,0.5,1.2,3.0,0.1,0.0,2.7,2.6,3.3,2.8,56250,74848,8.1,2.7,0.3744,7.4,12.8,595,1056,10.6,24.3,2,1.4,10.2,0.9
5502146050,"Lowville town, Columbia County",419,1088,32.1,28.4,2.2,2.4,19.8,67.1,13.1,8.2,5.2,42.2,26.3,23.2,27.8,9.1,17.6,17.4,23.1,98.1,97.9,1.4,2.0,0.2,0.0,0.3,0.2,0.0,97.7,94.9,0,0.0,0.9,0.0,0.4,1.6,0.4,0.4,0.6,3.2,0.8,95.1,88.0,0.2,0.0,1.7,6.0,0.0,0.0,3.8,4.3,6.5,1.4,54519,88047,13.5,2.2,0.295,10.3,6.9,442,883,13.3,31.0,1.6,0.5,9.2,3.0
5502157025,"Newport town, Columbia County",263,553,30.2,17.1,4,1.1,12.5,65.8,21.7,16.3,6.7,27.8,29.8,26.8,20.9,9.6,14.0,19.5,28.6,94.6,92.8,1.1,3.3,0.5,0.0,3.9,3.9,1.5,97.4,94.4,0.6,0.0,0.4,0.0,1,0.5,0,0.7,0.6,4.3,5.1,85.7,88.2,0,0.0,1.7,1.6,4.6,1.9,5.7,2.5,5,0.0,45833,68542,8.5,2.4,0.4323,19.8,17.9,458,877,16.1,27.7,4.3,0.8,11.0,5.6
5502160687,"Otsego town, Columbia County",312,691,39.7,20.5,3.3,0.0,15.3,60.2,24.5,13.8,10.3,52.4,44.5,20.4,18.0,4.6,9.8,8.8,17.4,98.5,98.9,0.6,0.2,0,0.0,1,0.9,0.0,97.4,98.7,0.1,0.0,0.8,0.0,0.5,0.0,0.3,0.3,0.9,1.0,0.3,94.5,90.8,0.7,0.0,0.7,3.9,0.0,0.6,3.6,3.5,5.7,0.0,52500,60000,20.2,3.4,0.3888,16.5,17.6,550,1023,0,20.0,2.5,1.3,7.0,1.0
5502160925,"Pacific town, Columbia County",1235,2726,30.9,22.3,2.8,4.7,15.7,56.4,27.8,11.6,4.7,39.5,35.6,23.6,21.3,8,14.8,17.3,23.6,96.9,96.2,1.5,2.0,0,0.2,1.5,1.6,0.0,97.5,95.5,0.1,0.0,0.2,1.4,0,0.0,0.7,0.5,1.4,2.7,0.5,74,95.0,0.2,0.0,2,3.1,9.1,1.1,4.9,4.0,3.2,3.7,49122,66750,14.0,2.6,0.3551,10,9.2,639,745,11.5,23.0,0.5,2.2,12.8,1.5
5502161100,"Pardeeville village, Columbia County",913,2077,34.8,32.9,7.5,7.5,24.8,59.2,16.0,11.6,6.0,45.9,38.3,22.2,27.7,6.8,11.0,13.5,17.1,94.7,98.4,3.2,0.9,0.8,0.2,1.3,0.5,0.0,96.4,95.5,0.2,0.0,0.4,0.4,0.3,0.0,0.6,0.7,2.2,3.4,0.0,73.8,91.7,0,0.0,4.6,1.3,0.0,0.0,3.9,8.2,3.4,13.1,40139,59625,18.4,2.2,0.3462,35.2,33.3,522,761,23.6,25.3,5.5,3.7,13.9,6.3
5502164100,"Portage city, Columbia County",4261,10361,32.4,29.7,8.2,18.3,19.8,64.6,15.6,17.7,9.9,40.8,39.3,19.8,24.3,6.9,11.0,14.8,15.5,94.2,94.6,3.5,2.9,0.6,0.5,1.6,2.0,0.9,90.7,86.0,3.6,5.0,0.7,0.6,0.4,1.2,1.2,3.0,3.4,4.3,1.7,58.9,92.1,0.8,0.4,6,5.8,95.1,2.6,7.2,14.5,8.2,17.6,35815,43003,33.7,3.6,0.4474,41.1,46.7,457,706,22.4,48.2,9.9,12.1,15.6,6.0
5502164900,"Poynette village, Columbia County",1053,2496,37.6,35.8,7.1,8.0,25.9,62.1,12.0,12.7,5.8,38.3,30.6,20.7,25.4,9.9,16.2,18.4,22.0,96.7,97.2,2,1.4,0.1,0.9,1.2,0.6,0.0,96.8,96.8,0.2,0.0,0.1,0.8,0.4,0.0,1.1,1.4,1.5,1.0,0.5,57.2,95.9,0.3,0.0,4.4,2.9,0.0,0.5,6,6.4,5.9,7.4,45000,74948,17.3,2.2,0.3984,35.4,34.7,473,786,18.1,26.3,10,8.9,14.1,3.4
5502166150,"Randolph village, Columbia County",192,453,36.8,34.9,5.5,21.1,26.5,60.5,13.0,18.3,4.6,44.6,42.0,19.6,32.4,8,5.3,9.6,15.7,99.2,88.2,0.2,9.9,0,0.0,0.6,2.0,7.8,99.4,81.2,0,0.0,0,0.0,0,0.0,0,0.0,0.6,18.8,7.1,69.6,90.6,0,0.0,4,0.0,0.0,0.0,3.1,21.0,2.7,37.4,41750,51563,27.7,3.9,0.4178,25.4,30.2,471,613,11.9,39.7,2,1.0,7.7,8.0
5502166175,"Randolph town, Columbia County",253,652,43,29.3,1.3,8.6,28.8,53.8,17.3,19.1,8.3,44.6,52.1,20,22.7,6.4,8.6,9.9,8.3,98.4,87.5,0.3,1.3,0,0.0,1.3,11.2,2.0,97.3,97.2,0.1,0.0,0.1,0.3,0,0.0,0,0.2,2.4,2.3,0.0,93.8,88.2,0,0.0,4.9,2.2,0.0,1.6,9.6,12.9,14,26.9,41250,74375,23.5,2.5,0.4215,17.5,12.3,463,733,0,45.2,2.7,4.4,6.4,9.4
5502168100,"Rio village, Columbia County",448,1091,36.1,42.2,7.4,17.8,27.9,59.9,12.3,13.2,5.8,43,36.7,23.5,25.0,6.4,16.1,13.8,16.3,97.1,98.1,1,1.3,0.2,0.0,1.7,0.7,0.0,96.7,94.3,0.1,0.4,0,0.0,0.2,0.0,1.3,1.3,1.7,4.0,0.0,74.8,93.9,0,0.0,8.1,6.1,0.0,0.9,4.9,4.0,4.4,5.9,42292,63333,25.7,3.3,0.3837,25.1,23.9,527,739,23.5,19.6,3.4,0.9,9.4,5.0
5502172250,"Scott town, Columbia County",325,1021,44.4,36.3,4.1,1.6,33.4,59.0,7.6,25.6,28.9,40.8,32.0,15.1,18.2,8.2,9.6,10.2,11.3,83.7,64.4,1.3,3.3,0,0.0,15,32.3,2.8,94.1,94.7,0,1.0,0,0.0,0,0.0,3.8,1.4,2.1,2.9,1.2,89.4,75.8,0,0.0,7.2,13.9,0.0,5.5,16.7,10.8,28.7,13.9,38839,69375,34.8,2.5,0.3799,9.9,15.4,392,563,0,4.0,8.8,24.0,4.3,34.2
5502176225,"Springvale town, Columbia County",230,586,39.6,19.6,1,0.0,18.8,60.2,21.0,13.1,11.3,45.5,37.9,14.7,17.6,10.2,13.2,16.6,20.1,99.2,89.0,0.8,0.0,0,0.0,0,11.0,3.0,97.3,99.7,0.2,0.0,0.2,0.0,0.5,0.0,1.6,0.3,0.2,0.0,0.0,86.7,78.9,0,0.0,2.9,13.6,0.0,4.8,2.1,9.4,0,20.6,47188,72917,28.3,2.6,0.389,14.7,13.0,494,675,0,6.7,0,8.3,10.1,13.8
5502188150,"Wisconsin Dells city, Columbia County",1178,2561,29.1,26.6,7.1,17.3,20.0,59.3,20.7,17.3,8.3,36.5,34.9,20.4,21.4,9.1,13.9,16.7,21.4,92.9,90.0,1.4,3.7,0.3,0.0,5.5,6.4,3.6,96.8,88.9,0.3,0.4,0.2,0.2,0.7,0.0,0.6,3.3,1.5,7.2,3.7,63.2,87.7,0,1.6,5.7,9.0,97.1,1.7,6.9,17.1,10.1,33.9,35846,47321,35.0,3.4,0.4653,37.3,37.8,405,627,13.8,27.4,9.3,7.1,11.4,9.4
5502189300,"Wyocena village, Columbia County",293,778,32.7,29.7,5.3,14.2,18.3,60.5,21.2,26,15.1,37.4,39.5,18.1,26.1,5.7,8.3,12.8,11.0,96.3,97.8,2.8,1.7,0,0.0,0.9,0.5,0.0,96.9,91.1,0.1,1.2,1.3,0.0,0.1,0.4,0.3,2.3,1.2,5.0,1.4,78.2,93.6,3.1,0.0,2.3,0.3,0.0,0.0,5,12.4,7.8,12.9,42857,53203,25.8,2.4,0.3368,28.8,32.8,363,908,8.6,43.8,7.4,2.1,16.4,8.2
5502189325,"Wyocena town, Columbia County",676,1461,30.9,25.6,2.8,3.9,16.4,64.2,19.4,12.4,4.2,45.3,35.3,18.7,24.2,7.7,11.9,15.8,24.4,96.9,97.0,1.4,1.4,0,0.0,1.7,1.6,0.0,97.8,96.4,0.4,0.7,0,0.3,0.1,1.5,0.8,0.4,0.9,0.7,0.5,95.1,94.6,0,0.6,1.6,0.4,0.0,4.7,3.1,10.0,5.2,18.5,45150,76111,18.9,2.2,0.3698,7.7,10.2,656,1086,18.4,42.0,1.1,1.9,8.3,3.7
5502306225,"Bell Center village, Crawford County",51,120,33.3,17.7,4.4,5.7,15.0,58.3,26.7,28,23.0,35.4,38.0,14.6,19.0,3.7,0.0,18.3,20.0,97.5,94.0,2.5,6.0,0,0.0,0,0.0,3.9,99.1,95.0,0,0.0,0.9,3.3,0,0.0,0,0.0,0,1.7,0.0,84.9,95.5,0,0.0,3.4,4.6,0.0,0.0,19.7,8.3,21.6,0.0,39167,34063,57.5,2.9,0.536,22.2,2.0,508,NA,28.6,100.0,4.9,0.0,21.7,13.3
5502309550,"Bridgeport town, Crawford County",385,979,40.5,23.4,2.9,1.0,15.4,62.2,22.4,8.1,2.7,48.5,37.4,21.1,22.6,7.2,13.5,15.1,23.7,96.6,99.0,1.8,0.3,0,0.3,1.7,0.4,0.0,98.3,99.5,0.1,0.0,0.2,0.0,0.4,0.0,0.7,0.0,0.2,0.5,0.3,74.3,95.6,0,0.0,0.4,1.9,12.9,0.5,3.1,4.7,2.1,10.6,45313,72841,16.1,2.5,0.3805,6.4,4.9,425,NA,7.7,42.1,2.6,2.6,11.4,3.4
5502315075,"Clayton town, Crawford County",368,1027,34.3,29.9,6.3,3.1,25.9,58.3,15.8,17.5,17.7,43.3,30.5,17.5,21.9,8.5,10.5,13.2,19.5,94.4,88.9,2.1,2.0,0,0.0,3.5,9.2,0.5,95,94.9,0.4,1.6,0.4,0.0,0.4,0.3,1.3,2.0,2.5,1.2,1.3,73.6,82.4,0,1.1,5.8,3.5,0.0,3.0,18.1,18.8,26.2,32.8,30433,55625,30.2,3.3,0.4819,17.3,18.5,390,600,32.6,25.0,6.4,6.5,7.7,18.6
5502321900,"Eastman village, Crawford County",164,419,38.7,29.3,0.6,4.9,25.3,57.8,17.0,22.6,11.6,47.6,47.1,14.1,17.0,4.4,10.0,11.3,14.3,97.2,99.7,1.5,0.0,0.5,0.0,0.8,0.3,0.0,97.3,98.6,0,0.0,0.2,0.0,0.2,0.0,0.5,1.4,1.8,0.0,0.0,79.9,89.4,0,0.0,7,4.7,0.0,2.4,10.7,8.4,8.8,3.8,32321,48333,22.2,2.9,0.3949,20.2,24.4,400,535,7.4,35.0,7,3.1,10.5,4.8
5502321925,"Eastman town, Crawford County",305,768,36.2,21.6,3.5,2.4,20.3,60.9,18.8,14.2,10.6,49.3,41.7,17.4,17.6,8.2,11.3,10.9,18.7,98.7,98.8,1.2,0.3,0,0.7,0.1,0.3,0.0,99.1,96.2,0.1,0.0,0,0.7,0.1,0.0,0.4,3.1,0.3,0.0,0.0,59.4,90.0,1.9,0.2,4.1,2.3,0.0,2.6,10,5.2,9.8,4.5,38750,57411,16.2,2.9,0.4488,15.3,15.4,525,625,9.5,19.2,2,0.7,9.6,8.6
5502327700,"Freeman town, Crawford County",271,630,27.2,16.2,4.3,1.5,15.6,55.4,29.1,26,9.9,35,43.1,19.5,19.7,6.6,10.6,12.9,16.8,90.8,95.9,1.6,1.2,0.3,0.0,7.4,3.0,0.0,97.2,95.7,0.3,0.0,0.3,1.3,0.7,1.6,1,0.0,0.6,1.4,1.6,60.2,92.3,0,0.0,4.4,2.0,0.0,1.1,16.3,11.9,29.6,23.5,30500,56771,25.7,3.1,0.405,19.3,14.4,413,700,9.1,5.1,6.5,4.1,20.6,3.8
5502328450,"Gays Mills village, Crawford County",227,488,33.7,26.0,8,15.1,20.3,57.0,22.8,13,4.4,43,37.9,20.2,22.7,10.1,17.2,13.7,17.8,96,100.0,1.9,0.0,0,0.0,2.1,0.0,0.0,99.2,94.7,0.2,0.0,0.2,0.0,0,0.0,0,0.6,0.5,4.7,0.6,77,88.9,0,0.0,11.6,2.5,0.0,2.6,15.8,16.9,16,12.4,29250,35625,38.5,3.5,0.4386,26.8,21.2,354,558,21.5,52.1,8.5,10.1,20.5,5.5
5502332500,"Haney town, Crawford County",125,289,29.5,27.2,0,7.6,21.5,52.9,25.6,17.5,7.0,37.3,37.1,25.9,29.6,4.2,8.9,15.1,17.4,100,98.6,0,0.0,0,0.7,0,0.7,0.0,99.7,100.0,0,0.0,0.3,0.0,0,0.0,0,0.0,0,0.0,0.0,79.4,87.9,0,0.0,9.8,5.8,0.0,0.8,14.1,10.4,22.1,3.2,29306,53750,26.3,3.6,0.445,22.5,19.2,325,670,25,41.7,2.5,0.0,15.9,6.2
5502346675,"Lynxville village, Crawford County",81,235,26.3,34.6,5.3,0.0,39.2,42.6,18.3,14.4,14.3,48.5,28.6,21.2,20.0,6.8,17.1,9.1,20.0,94.9,98.9,1.3,1.1,0,0.0,3.8,0.0,0.0,97.2,99.2,0,0.0,0.6,0.0,0,0.0,0.6,0.0,1.7,0.9,0.0,71.6,98.7,0,0.0,10,1.3,0.0,1.2,6.7,10.7,0,6.7,30833,47188,16.3,2.6,0.3927,9.2,17.3,425,925,0,42.9,5.9,0.0,13.6,1.7
5502349275,"Marietta town, Crawford County",185,452,36.5,24.3,4.1,4.8,21.7,59.5,18.8,22.6,14.3,42.2,41.7,17.3,18.2,4.3,10.8,13.6,15.0,97.3,96.5,2.7,1.2,0,0.7,0,1.7,0.0,99.6,94.3,0,0.9,0,0.7,0,0.4,0.4,0.9,0,2.9,2.0,78.9,91.9,0,0.0,6.5,1.0,0.0,0.0,10.5,7.1,13.7,9.4,33906,50156,38.0,2.2,0.3395,13.7,26.0,431,538,0,10.4,6.7,3.2,14.4,2.4
5505739800,"Kingston town, Juneau County",32,66,27.3,12.5,0,0.0,10.6,60.6,28.8,31.8,16.0,68.2,40.0,0,28.0,0,14.0,0,2.0,97.2,100.0,2.8,0.0,0,0.0,0,0.0,0.0,98.3,100.0,0,0.0,1.7,0.0,0,0.0,0,0.0,0,0.0,0.0,77.8,96.4,0,0.0,7.1,3.6,0.0,6.3,7.7,16.7,0,71.4,33125,45000,22.7,2.0,0.3553,31.8,18.8,525,NA,11.1,0.0,0,6.3,30.3,12.1
5502365050,"Prairie du Chien city, Crawford County",2383,5695,30.6,21.8,7.2,8.8,17.7,59.9,22.4,18.6,8.0,43,42.1,16.4,20.2,7.4,12.3,14.6,17.5,97.9,97.7,0.9,1.2,0.5,0.0,0.7,1.0,0.0,94.4,91.5,3.6,4.7,0.2,0.0,0.3,0.6,0.8,1.6,0.9,1.5,0.0,68.2,93.4,1,0.5,6.5,4.4,96.8,1.3,8.1,15.1,12.1,22.7,34038,46307,30.8,2.5,0.4275,33.4,36.7,403,600,19,40.6,10,10.2,19.5,6.0
5502365075,"Prairie du Chien town, Crawford County",420,1114,32,28.3,7.4,10.7,25.9,53.9,20.2,22,11.2,43.2,40.4,17.3,23.9,4.4,8.0,13,16.5,97.6,99.6,0.7,0.4,0,0.0,1.7,0.0,0.0,98.3,95.9,0,0.0,0.8,3.0,0.3,0.0,0.3,0.2,0.3,1.0,0.0,38.9,90.4,0.7,1.1,3.7,4.1,37.9,2.6,9.4,13.7,12.5,28.3,34327,42500,30.7,3.9,0.4368,15.7,18.3,353,820,11.9,49.4,5.5,0.5,10.1,5.2
5502372275,"Scott town, Crawford County",184,438,36.9,18.5,2.8,0.0,18.5,53.2,28.3,15.8,11.3,36.7,45.1,23.6,16.1,6.6,13.1,17.3,14.3,98.8,91.5,0.4,1.4,0.4,1.4,0.4,5.7,4.9,98.2,98.0,0.2,0.0,0,0.0,0,0.0,0.8,0.7,0.8,1.4,1.4,81.6,91.2,0,0.0,4.9,2.1,0.0,2.7,8.8,12.8,5.7,24.7,41979,51111,29.9,2.6,0.4929,10.6,14.1,475,640,0,30.8,2.3,2.7,10.5,16.2
5502372500,"Seneca town, Crawford County",341,847,38.6,23.8,3.5,0.4,20.5,58.7,20.8,21.3,5.6,35.3,36.9,19,25.8,11,11.8,13.3,19.9,97.9,98.3,1.2,0.0,0,0.6,1,1.1,0.0,98.1,95.6,0,0.0,0.1,0.6,0,0.2,0.8,0.0,1,3.5,0.5,68.1,88.4,0.5,0.0,11.8,8.3,0.0,1.2,6.7,5.9,4.6,0.6,35227,57639,24.9,3.8,0.4347,9.6,7.9,420,744,23.1,37.0,3.2,3.5,11.5,4.6
5502374550,"Soldiers Grove village, Crawford County",221,569,32.8,29.4,9.6,16.1,24.3,48.2,27.6,26.2,16.6,39.5,49.9,18.7,14.6,4.6,6.3,11.1,12.6,95.2,96.6,2.5,0.0,0,0.0,2.3,3.4,0.0,98.6,98.2,0,1.4,0,0.0,0.2,0.4,0.8,0.0,0.5,0.0,0.0,66.1,95.8,0,0.9,3.3,0.0,0.0,2.3,11.3,21.3,11.5,30.1,30078,37614,45.8,3.0,0.3855,30.8,35.3,330,633,7,43.6,7.8,6.8,15.1,2.7
5502377175,"Steuben village, Crawford County",34,77,47.5,32.4,3.3,0.0,22.1,67.5,10.4,18.9,7.4,62.3,40.7,13.9,27.8,0.8,14.8,4.1,9.3,98.9,98.7,0,0.0,0,0.0,1.1,1.4,0.0,98.9,100.0,0,0.0,0,0.0,0.6,0.0,0,0.0,0.6,0.0,0.0,85.5,97.4,0,0.0,0,2.6,0.0,0.0,7.2,9.1,10,0.0,41250,48750,29.9,2.0,0.4013,18,2.9,375,NA,16.7,0.0,3,0.0,14.3,11.7
5502382100,"Utica town, Crawford County",255,605,33.5,22.0,3.5,8.5,22.6,50.6,26.8,19.3,10.2,36.1,32.1,25.3,27.3,6.6,7.7,12.7,22.8,98.1,97.3,1.3,0.0,0,1.9,0.6,0.9,0.0,99.7,97.9,0,0.0,0,1.8,0,0.0,0.1,0.3,0.1,0.0,0.3,86.2,85.4,0,0.0,4.1,1.4,0.0,0.8,19.2,9.8,28.7,20.5,30000,39583,39.0,3.7,0.3956,19.8,11.0,389,807,11.8,0.0,4.9,6.3,13.6,10.4
5502384725,"Wauzeka village, Crawford County",279,782,45.4,40.5,7.7,22.0,31.7,58.4,9.9,17.3,2.8,44.6,40.2,21.3,31.1,9.4,14.0,7.4,12.1,96.2,98.4,3.2,0.0,0,0.9,0.6,0.7,0.0,97.5,91.3,0,0.9,1.4,0.0,0,0.4,0.4,5.2,0.7,2.2,0.0,67.2,88.7,0.5,1.1,9.3,7.9,0.0,2.2,11.4,19.3,13.8,27.0,40556,49750,43.5,2.5,0.3819,25.5,28.0,372,532,9,21.8,5.1,8.6,15.5,4.5
5502384750,"Wauzeka town, Crawford County",145,328,32.9,24.1,2.1,6.1,18.9,57.0,24.1,16.3,4.9,42.9,51.4,17.1,17.1,11.8,8.6,11.8,18.0,96.8,98.4,2.6,0.0,0,0.0,0.6,1.6,0.0,100,95.4,0,0.0,0,0.0,0,0.0,0,4.6,0,0.0,0.3,87.6,95.4,0,0.0,8.8,0.0,0.0,2.1,6.7,7.9,4.5,6.5,33750,50313,18.0,3.4,0.376,15,17.9,400,488,28.6,15.4,5.6,4.8,16.5,4.6
5502500875,"Albion town, Dane County",831,1980,34,25.3,4.4,4.8,21.8,62.1,16.2,14.9,5.0,40.6,34.8,19.7,20.5,6.6,11.9,18.2,27.8,97.9,95.5,0.8,3.5,0.2,0.2,1.1,0.8,0.4,97.7,95.0,0.2,0.0,0.5,0.3,0.3,0.0,0.6,0.6,0.8,4.2,0.0,92.7,89.1,0,0.0,2.1,1.9,5.2,1.3,5,9.1,10,17.2,49118,67917,16.2,2.8,0.3689,16.5,15.6,604,939,5.1,24.6,1.9,0.4,10.3,3.2
5502506300,"Belleville village, Dane County",792,1891,38.5,32.2,8.7,13.3,25.5,63.0,11.4,9.4,2.7,36.4,26.8,23.9,27.5,12.3,13.6,18,29.4,95.5,93.8,1.9,5.2,0,0.0,2.6,1.1,1.6,97.8,89.0,0.2,1.1,0.3,0.9,0.2,0.0,0.7,3.3,0.8,5.9,0.3,71.2,93.6,0.2,0.0,4.3,2.4,0.0,1.1,4.2,4.1,6.9,5.8,49400,65000,15.2,2.5,0.3393,30.8,24.6,599,803,13.5,33.3,4.6,3.0,7.5,6.6
5502507025,"Berry town, Dane County",516,1224,35.8,24.4,2.2,2.7,18.4,61.0,20.6,9.5,1.7,35.1,35.4,18.1,12.5,7.4,14.8,29.9,35.6,95.1,97.4,1.3,0.9,0.9,0.3,2.8,1.4,0.0,97.4,99.4,0.1,0.0,0.1,0.0,0,0.0,1.4,0.3,1,0.3,0.6,95.8,84.7,0,0.0,1.4,3.3,2.9,0.0,1.2,5.5,0.9,6.4,61429,83864,11.4,2.8,0.419,13.2,17.4,731,850,20.7,24.4,2.3,2.3,9.9,0.4
5502507800,"Black Earth village, Dane County",619,1395,36.6,27.3,5.8,7.7,20.5,66.0,13.6,15.1,2.7,38.6,35.4,18.6,17.1,5.6,14.2,22.1,30.6,95.3,98.8,1.9,0.9,0,0.0,2.8,0.3,0.0,96.3,96.0,0.2,0.0,0.7,1.0,0.4,0.0,1.3,0.2,1.2,2.8,0.0,74.3,90.6,0.4,0.0,5.3,6.5,94.6,2.8,2.2,4.7,3,8.5,51548,63917,14.3,2.5,0.3502,23.2,27.8,539,718,14.3,27.9,5.4,2.4,9.1,2.5
5502507825,"Black Earth town, Dane County",190,493,33.1,30.0,0,0.7,19.7,60.2,20.1,7.9,5.8,44.5,31.2,24.7,16.6,4.8,12.7,18.2,33.7,96.8,97.9,1.7,1.3,0,0.4,1.5,0.4,0.0,98,97.6,0.7,0.0,0.4,0.4,0,0.0,0.4,0.8,0.4,1.2,0.4,97.4,82.1,0,0.0,4.1,6.5,1.2,0.0,0,4.7,0,5.2,61364,94583,6.3,2.6,0.371,14.5,2.6,538,850,28.6,80.0,6,0.0,6.3,0.8
5502508350,"Blooming Grove town, Dane County",773,1771,30.4,24.5,5.8,5.2,19.4,67.1,13.4,8.3,5.8,29.9,27.0,30.4,24.6,7.9,10.6,23.5,32.1,87.1,90.4,3.5,5.0,3.4,1.9,6,2.6,0.7,91.7,84.0,1.6,6.0,1.3,2.1,0.3,0.1,1.7,1.9,3.5,6.0,2.5,75.4,81.4,1.8,4.8,0.9,9.7,89.9,0.7,2.9,10.3,2,17.1,56328,62153,24.4,2.9,0.3701,19.6,21.1,544,897,15.6,46.6,4.4,7.4,11.3,6.6
5502508475,"Blue Mounds village, Dane County",371,1002,43.9,41.8,6.6,9.0,29.8,59.8,10.4,12,8.2,36.1,30.6,21,19.8,13.7,12.8,17.2,28.5,96.7,96.4,0.6,2.8,0,0.0,2.7,0.9,0.5,97.3,95.4,0,0.8,0.7,0.3,0.4,0.0,0.6,1.3,1,2.2,1.9,53.9,92.1,0,0.0,2.6,4.8,0.0,0.8,4,4.5,1.9,4.1,45568,77688,20.7,2.2,0.3507,14.5,18.9,590,950,9.5,41.4,3.6,3.2,9.7,5.6
5502510075,"Brooklyn village, Dane County",320,857,53.6,40.0,8.4,6.1,26.5,67.0,6.5,10.7,2.8,34.7,19.0,19.9,24.0,15.3,16.9,19.3,37.3,99.1,93.3,0.9,5.4,0,0.0,0,1.3,0.9,98.4,90.6,0,0.0,0,0.0,0,0.6,0.2,3.7,1.4,5.1,1.2,85.3,100.0,0,0.0,3.2,0.0,97.8,0.6,1.2,3.9,2.4,0.9,55568,89375,13.1,2.0,0.2977,10.6,16.9,715,1132,28.6,13.0,3.3,0.6,8.5,0.2
